query_id,doc_id,rank,score,run_name
1,NCT00004259,1,0.6986819505691528,dense_minilm_eligibility_focus
1,NCT00473408,2,0.6671241521835327,dense_minilm_eligibility_focus
1,NCT00783393,3,0.657545804977417,dense_minilm_eligibility_focus
1,NCT00100802,4,0.6505539417266846,dense_minilm_eligibility_focus
1,NCT01347307,5,0.6500985026359558,dense_minilm_eligibility_focus
1,NCT00974168,6,0.6456488370895386,dense_minilm_eligibility_focus
1,NCT00313521,7,0.6440278887748718,dense_minilm_eligibility_focus
1,NCT00573872,8,0.6416930556297302,dense_minilm_eligibility_focus
1,NCT00761280,9,0.6412765979766846,dense_minilm_eligibility_focus
1,NCT01826058,10,0.638634443283081,dense_minilm_eligibility_focus
1,NCT00003471,11,0.6321885585784912,dense_minilm_eligibility_focus
1,NCT03529708,12,0.6306673288345337,dense_minilm_eligibility_focus
1,NCT00003775,13,0.6301323175430298,dense_minilm_eligibility_focus
1,NCT00003176,14,0.63001549243927,dense_minilm_eligibility_focus
1,NCT00004868,15,0.6297541260719299,dense_minilm_eligibility_focus
1,NCT00002620,16,0.6289591789245605,dense_minilm_eligibility_focus
1,NCT00968643,17,0.6280189156532288,dense_minilm_eligibility_focus
1,NCT01256554,18,0.6260501146316528,dense_minilm_eligibility_focus
1,NCT00508443,19,0.6239921450614929,dense_minilm_eligibility_focus
1,NCT00047281,20,0.6238495111465454,dense_minilm_eligibility_focus
1,NCT02167633,21,0.6235909461975098,dense_minilm_eligibility_focus
1,NCT00301418,22,0.6234855055809021,dense_minilm_eligibility_focus
1,NCT02713269,23,0.623261570930481,dense_minilm_eligibility_focus
1,NCT00727584,24,0.6206144094467163,dense_minilm_eligibility_focus
1,NCT00003621,25,0.6173684597015381,dense_minilm_eligibility_focus
1,NCT00002463,26,0.6147122383117676,dense_minilm_eligibility_focus
1,NCT01594892,27,0.6124292612075806,dense_minilm_eligibility_focus
1,NCT00005084,28,0.6095556616783142,dense_minilm_eligibility_focus
1,NCT00002569,29,0.608768105506897,dense_minilm_eligibility_focus
1,NCT03022578,30,0.6086164712905884,dense_minilm_eligibility_focus
1,NCT00005955,31,0.6078362464904785,dense_minilm_eligibility_focus
1,NCT01068782,32,0.6059397459030151,dense_minilm_eligibility_focus
1,NCT00278278,33,0.6054666042327881,dense_minilm_eligibility_focus
1,NCT01119599,34,0.6040135622024536,dense_minilm_eligibility_focus
1,NCT00006474,35,0.6028434634208679,dense_minilm_eligibility_focus
1,NCT01012609,36,0.6011258363723755,dense_minilm_eligibility_focus
1,NCT02278744,37,0.6009347438812256,dense_minilm_eligibility_focus
1,NCT00003470,38,0.6004031896591187,dense_minilm_eligibility_focus
1,NCT04047303,39,0.5999006032943726,dense_minilm_eligibility_focus
1,NCT01466686,40,0.599460244178772,dense_minilm_eligibility_focus
1,NCT02364115,41,0.5990937948226929,dense_minilm_eligibility_focus
1,NCT00392171,42,0.5958685278892517,dense_minilm_eligibility_focus
1,NCT02800551,43,0.5951224565505981,dense_minilm_eligibility_focus
1,NCT00114140,44,0.5933935642242432,dense_minilm_eligibility_focus
1,NCT03904628,45,0.5931838750839233,dense_minilm_eligibility_focus
1,NCT03963713,46,0.5928431749343872,dense_minilm_eligibility_focus
1,NCT03620032,47,0.5926695466041565,dense_minilm_eligibility_focus
1,NCT00006355,48,0.5910820960998535,dense_minilm_eligibility_focus
1,NCT03392233,49,0.591023325920105,dense_minilm_eligibility_focus
1,NCT00019071,50,0.5905038714408875,dense_minilm_eligibility_focus
1,NCT02407795,51,0.5903648138046265,dense_minilm_eligibility_focus
1,NCT02527304,52,0.5900977849960327,dense_minilm_eligibility_focus
1,NCT00182819,53,0.5898529291152954,dense_minilm_eligibility_focus
1,NCT00978458,54,0.5893259048461914,dense_minilm_eligibility_focus
1,NCT00634426,55,0.5887932181358337,dense_minilm_eligibility_focus
1,NCT00990652,56,0.5885859727859497,dense_minilm_eligibility_focus
1,NCT04292353,57,0.5876003503799438,dense_minilm_eligibility_focus
1,NCT03281889,58,0.5875725150108337,dense_minilm_eligibility_focus
1,NCT01346124,59,0.5867777466773987,dense_minilm_eligibility_focus
1,NCT01734512,60,0.5859401822090149,dense_minilm_eligibility_focus
1,NCT02718443,61,0.5853555202484131,dense_minilm_eligibility_focus
1,NCT01189266,62,0.5852471590042114,dense_minilm_eligibility_focus
1,NCT00003574,63,0.5845298171043396,dense_minilm_eligibility_focus
1,NCT03554135,64,0.5842839479446411,dense_minilm_eligibility_focus
1,NCT01637766,65,0.5842271447181702,dense_minilm_eligibility_focus
1,NCT00024336,66,0.5841064453125,dense_minilm_eligibility_focus
1,NCT00492817,67,0.5837399959564209,dense_minilm_eligibility_focus
1,NCT00033280,68,0.5833650827407837,dense_minilm_eligibility_focus
1,NCT00004017,69,0.582747220993042,dense_minilm_eligibility_focus
1,NCT00017147,70,0.5817421078681946,dense_minilm_eligibility_focus
1,NCT01542736,71,0.5811513662338257,dense_minilm_eligibility_focus
1,NCT01254903,72,0.5807855129241943,dense_minilm_eligibility_focus
1,NCT00025675,73,0.5807754993438721,dense_minilm_eligibility_focus
1,NCT02332408,74,0.58046954870224,dense_minilm_eligibility_focus
1,NCT00004024,75,0.5804445147514343,dense_minilm_eligibility_focus
1,NCT01462695,76,0.5804129838943481,dense_minilm_eligibility_focus
1,NCT04043156,77,0.580040454864502,dense_minilm_eligibility_focus
1,NCT00003468,78,0.5798479318618774,dense_minilm_eligibility_focus
1,NCT00003537,79,0.5795208811759949,dense_minilm_eligibility_focus
1,NCT00430911,80,0.5794110894203186,dense_minilm_eligibility_focus
1,NCT01514201,81,0.5793454647064209,dense_minilm_eligibility_focus
1,NCT01624220,82,0.5787973403930664,dense_minilm_eligibility_focus
1,NCT00841555,83,0.5782728791236877,dense_minilm_eligibility_focus
1,NCT00770471,84,0.5780782699584961,dense_minilm_eligibility_focus
1,NCT00592345,85,0.5776937007904053,dense_minilm_eligibility_focus
1,NCT00267033,86,0.5776196122169495,dense_minilm_eligibility_focus
1,NCT00004113,87,0.5775735378265381,dense_minilm_eligibility_focus
1,NCT00968240,88,0.5755726099014282,dense_minilm_eligibility_focus
1,NCT00006025,89,0.5750159025192261,dense_minilm_eligibility_focus
1,NCT01386710,90,0.5745469331741333,dense_minilm_eligibility_focus
1,NCT01164189,91,0.5745188593864441,dense_minilm_eligibility_focus
1,NCT00592748,92,0.5740588903427124,dense_minilm_eligibility_focus
1,NCT00960492,93,0.5739974975585938,dense_minilm_eligibility_focus
1,NCT02081053,94,0.5731775164604187,dense_minilm_eligibility_focus
1,NCT03224104,95,0.5730810165405273,dense_minilm_eligibility_focus
1,NCT00008008,96,0.572691798210144,dense_minilm_eligibility_focus
1,NCT00003916,97,0.5726457238197327,dense_minilm_eligibility_focus
1,NCT02189473,98,0.5726264715194702,dense_minilm_eligibility_focus
1,NCT00890786,99,0.572455883026123,dense_minilm_eligibility_focus
1,NCT02530502,100,0.5723288059234619,dense_minilm_eligibility_focus
1,NCT00114309,101,0.5721372365951538,dense_minilm_eligibility_focus
1,NCT01392209,102,0.5718894004821777,dense_minilm_eligibility_focus
1,NCT03631095,103,0.571029782295227,dense_minilm_eligibility_focus
1,NCT02871843,104,0.5707366466522217,dense_minilm_eligibility_focus
1,NCT00004068,105,0.5704658031463623,dense_minilm_eligibility_focus
1,NCT00906516,106,0.5702412724494934,dense_minilm_eligibility_focus
1,NCT02766699,107,0.5702160596847534,dense_minilm_eligibility_focus
1,NCT00085540,108,0.5701696872711182,dense_minilm_eligibility_focus
1,NCT00003203,109,0.5701638460159302,dense_minilm_eligibility_focus
1,NCT01517776,110,0.5701136589050293,dense_minilm_eligibility_focus
1,NCT02272270,111,0.5698318481445312,dense_minilm_eligibility_focus
1,NCT00238264,112,0.5697118043899536,dense_minilm_eligibility_focus
1,NCT00006358,113,0.5693764090538025,dense_minilm_eligibility_focus
1,NCT00003788,114,0.56916743516922,dense_minilm_eligibility_focus
1,NCT02616887,115,0.5687203407287598,dense_minilm_eligibility_focus
1,NCT01180816,116,0.5681308507919312,dense_minilm_eligibility_focus
1,NCT03572452,117,0.5681180953979492,dense_minilm_eligibility_focus
1,NCT00516282,118,0.5677290558815002,dense_minilm_eligibility_focus
1,NCT01269411,119,0.567128598690033,dense_minilm_eligibility_focus
1,NCT02225223,120,0.5669543743133545,dense_minilm_eligibility_focus
1,NCT04295759,121,0.5664418935775757,dense_minilm_eligibility_focus
1,NCT00005859,122,0.5657907128334045,dense_minilm_eligibility_focus
1,NCT00802659,123,0.5657211542129517,dense_minilm_eligibility_focus
1,NCT03032484,124,0.5656124949455261,dense_minilm_eligibility_focus
1,NCT04211974,125,0.5653825402259827,dense_minilm_eligibility_focus
1,NCT03997110,126,0.5651670098304749,dense_minilm_eligibility_focus
1,NCT00923117,127,0.5650713443756104,dense_minilm_eligibility_focus
1,NCT03072979,128,0.5650652647018433,dense_minilm_eligibility_focus
1,NCT02942264,129,0.5649895668029785,dense_minilm_eligibility_focus
1,NCT00006024,130,0.5647087097167969,dense_minilm_eligibility_focus
1,NCT01189240,131,0.5642374157905579,dense_minilm_eligibility_focus
1,NCT00028795,132,0.5639122724533081,dense_minilm_eligibility_focus
1,NCT01567787,133,0.5637577176094055,dense_minilm_eligibility_focus
1,NCT00683761,134,0.5637292265892029,dense_minilm_eligibility_focus
1,NCT00653068,135,0.5636532306671143,dense_minilm_eligibility_focus
1,NCT00504660,136,0.5634728074073792,dense_minilm_eligibility_focus
1,NCT00045110,137,0.5624653100967407,dense_minilm_eligibility_focus
1,NCT00352313,138,0.5623722672462463,dense_minilm_eligibility_focus
1,NCT00336024,139,0.5620633363723755,dense_minilm_eligibility_focus
1,NCT02313272,140,0.5619188547134399,dense_minilm_eligibility_focus
1,NCT00002639,141,0.5618360638618469,dense_minilm_eligibility_focus
1,NCT00412542,142,0.5613865256309509,dense_minilm_eligibility_focus
1,NCT03084575,143,0.5613606572151184,dense_minilm_eligibility_focus
1,NCT00276640,144,0.5611947774887085,dense_minilm_eligibility_focus
1,NCT00272870,145,0.5609828233718872,dense_minilm_eligibility_focus
1,NCT00253487,146,0.560855507850647,dense_minilm_eligibility_focus
1,NCT01290562,147,0.5607365369796753,dense_minilm_eligibility_focus
1,NCT00643591,148,0.5605411529541016,dense_minilm_eligibility_focus
1,NCT00006258,149,0.5603662133216858,dense_minilm_eligibility_focus
1,NCT00014521,150,0.5602341890335083,dense_minilm_eligibility_focus
1,NCT00615186,151,0.5596337914466858,dense_minilm_eligibility_focus
1,NCT03404362,152,0.5595448017120361,dense_minilm_eligibility_focus
1,NCT03028337,153,0.559504508972168,dense_minilm_eligibility_focus
1,NCT02174107,154,0.559362530708313,dense_minilm_eligibility_focus
1,NCT00593320,155,0.5593196749687195,dense_minilm_eligibility_focus
1,NCT00004204,156,0.559131920337677,dense_minilm_eligibility_focus
1,NCT01238237,157,0.5589715242385864,dense_minilm_eligibility_focus
1,NCT00027625,158,0.5589345097541809,dense_minilm_eligibility_focus
1,NCT02420613,159,0.5584889650344849,dense_minilm_eligibility_focus
1,NCT03152318,160,0.5584618449211121,dense_minilm_eligibility_focus
1,NCT00541138,161,0.5577991604804993,dense_minilm_eligibility_focus
1,NCT03914001,162,0.557586669921875,dense_minilm_eligibility_focus
